Ano;ID;TIPO DO CRIME;BAIRRO;HORA;LOCAL
2015;7202;ROUBO;JUVEVE;12;SAUDE
2015;7203;ROUBO;BOA VISTA;17;SAUDE
2015;7204;ROUBO;BOA VISTA;16;PUBLICO
2015;7205;FURTO QUALIFICADO;CABRAL;21;ASSOCIACAO
2015;7206;FURTO QUALIFICADO;CABRAL;21;RESIDENCIA
2015;7207;ROUBO;CACHOEIRA;23;PUBLICO
2015;7208;FURTO SIMPLES;CENTRO;16;MERCADO
2015;7209;ROUBO;SANTA CANDIDA;14;PUBLICO
2015;7210;FURTO SIMPLES;JARDIM BOTANICO;2;RESIDENCIA
2015;7211;FURTO QUALIFICADO;CIDADE INDUSTRIAL;1;RESIDENCIA
2015;7212;LESAO CORPORAL;CIDADE INDUSTRIAL;18;RESIDENCIA
2015;7213;FURTO QUALIFICADO;CIDADE INDUSTRIAL;20;RESIDENCIA
2015;7214;FURTO SIMPLES;AHU;21;SAUDE
2015;7215;FURTO QUALIFICADO;UBERABA;17;TRANSPORTE
2015;7216;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SAO FRANCISCO;21;PUBLICO
2015;7217;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PORTAO;20;PUBLICO
2015;7218;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PORTAO;20;RESIDENCIA
2015;7219;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;XAXIM;22;PUBLICO
2015;7220;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;XAXIM;22;RESIDENCIA
2015;7221;ROUBO;FAZENDINHA;19;COMERCIO
2015;7222;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;23;PUBLICO
2015;7223;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;23;RESIDENCIA
2015;7224;ROUBO;JARDIM BOTANICO;6;PUBLICO
2015;7225;FURTO DE COISA COMUM;JARDIM BOTANICO;23;TRANSPORTE
2015;7226;ROUBO;CIDADE INDUSTRIAL;6;PUBLICO
2015;7227;FURTO SIMPLES;SEMINARIO;9;SAUDE
2015;7228;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PAROLIN;11;PUBLICO
2015;7229;LESAO CORPORAL;PORTAO;11;PUBLICO
2015;7230;ROUBO;CENTRO;21;PUBLICO
2015;7231;FURTO SIMPLES;SEMINARIO;22;TRANSPORTE
2015;7232;FURTO QUALIFICADO;CENTRO;1;VEICULO
2015;7233;FURTO QUALIFICADO;SITIO CERCADO;8;RESIDENCIA
2015;7234;LESAO CORPORAL;CIDADE INDUSTRIAL;0;RESIDENCIA
2015;7235;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;NOVO MUNDO;15;PUBLICO
2015;7236;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;NOVO MUNDO;15;RESIDENCIA
2015;7237;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;19;PUBLICO
2015;7238;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PINHEIRINHO;22;PUBLICO
2015;7239;ROUBO;BAIRRO ALTO;23;PUBLICO
2015;7240;LESAO CORPORAL;CIDADE INDUSTRIAL;21;RESIDENCIA
2015;7241;ROUBO;GANCHINHO;22;PUBLICO
2015;7242;ROUBO;GANCHINHO;22;VEICULO
2015;7243;LESAO CORPORAL;XAXIM;2;ALIMENTACAO / DIVERSAO
2015;7244;FURTO QUALIFICADO;NOVO MUNDO;4;COMERCIO
2015;7245;LESAO CORPORAL;SITIO CERCADO;10;RESIDENCIA
2015;7246;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PAROLIN;10;PUBLICO
2015;7247;ROUBO;CIDADE INDUSTRIAL;7;PUBLICO
2015;7248;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;GANCHINHO;13;RESIDENCIA
2015;7249;ROUBO;CIDADE INDUSTRIAL;20;SAUDE
2015;7250;FURTO SIMPLES;JARDIM BOTANICO;18;ALIMENTACAO / DIVERSAO
2015;7251;ROUBO;CIDADE INDUSTRIAL;12;PUBLICO
2015;7252;LESAO CORPORAL;CIDADE INDUSTRIAL;13;RESIDENCIA
2015;7253;ROUBO;TATUQUARA;16;PUBLICO
2015;7254;LESAO CORPORAL;CIDADE INDUSTRIAL;17;RESIDENCIA
2015;7255;FURTO QUALIFICADO;SITIO CERCADO;23;RESIDENCIA
2015;7256;ROUBO;CIDADE INDUSTRIAL;20;PUBLICO
2015;7257;LESAO CORPORAL;BATEL;21;ALIMENTACAO / DIVERSAO
2015;7258;FURTO SIMPLES;JARDIM BOTANICO;23;TRANSPORTE
2015;7259;ROUBO;FAZENDINHA;14;PUBLICO
2015;7260;FURTO SIMPLES;CRISTO REI;20;TRANSPORTE
2015;7261;FURTO SIMPLES;CRISTO REI;6;TRANSPORTE
2015;7262;FURTO SIMPLES;CRISTO REI;6;TRANSPORTE
2015;7263;FURTO QUALIFICADO;CAPAO DA IMBUIA;16;RESIDENCIA
2015;7264;ROUBO;UBERABA;10;PUBLICO
2015;7265;ROUBO;JARDIM SOCIAL;10;RESIDENCIA
2015;7266;FURTO QUALIFICADO;CAJURU;12;RESIDENCIA
2015;7267;ROUBO;CAJURU;16;PUBLICO
2015;7268;FURTO QUALIFICADO;UBERABA;10;RESIDENCIA
2015;7269;ROUBO;PINHEIRINHO;10;PUBLICO
2015;7270;ROUBO;JARDIM DAS AMERICAS;11;SAUDE
2015;7271;FURTO QUALIFICADO;CAMPO COMPRIDO;12;RESIDENCIA
2015;7272;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;6;RESIDENCIA
2015;7273;FURTO QUALIFICADO;ALTO DA RUA XV;1;PUBLICO
2015;7274;LESAO CORPORAL;ABRANCHES;23;RESIDENCIA
2015;7275;ROUBO;BACACHERI;13;SAUDE
2015;7276;FURTO SIMPLES;PINHEIRINHO;0;RESIDENCIA
2015;7277;FURTO QUALIFICADO;GANCHINHO;15;RESIDENCIA
2015;7278;FURTO QUALIFICADO;UBERABA;15;RESIDENCIA
2015;7279;FURTO QUALIFICADO;CIDADE INDUSTRIAL;3;OUTROS
2015;7280;FURTO QUALIFICADO;SANTO INACIO;11;RESIDENCIA
2015;7281;LESAO CORPORAL;CRISTO REI;3;SAUDE
2015;7282;FURTO QUALIFICADO;SAO FRANCISCO;16;RESIDENCIA
2015;7283;FURTO QUALIFICADO;HAUER;3;RESIDENCIA
2015;7284;FURTO SIMPLES;CAJURU;16;RESIDENCIA
2015;7285;ROUBO;BATEL;15;SAUDE
2015;7286;FURTO QUALIFICADO;MOSSUNGUE;15;PUBLICO
2015;7287;FURTO QUALIFICADO;MOSSUNGUE;15;VEICULO
2015;7288;FURTO QUALIFICADO;TATUQUARA;4;COMERCIO
2015;7289;FURTO SIMPLES;CENTRO CIVICO;17;COMERCIO
2015;7290;FURTO QUALIFICADO;UBERABA;20;RESIDENCIA
2015;7291;FURTO QUALIFICADO;HUGO LANGE;0;PUBLICO
2015;7292;FURTO SIMPLES;BOQUEIRAO;15;PUBLICO
2015;7293;FURTO SIMPLES;BOQUEIRAO;15;RESIDENCIA
2015;7294;FURTO SIMPLES;CENTRO;17;TRANSPORTE
2015;7295;ROUBO;PINHEIRINHO;13;PUBLICO
2015;7296;ROUBO;SITIO CERCADO;15;COMERCIO
2015;7297;ROUBO;SITIO CERCADO;15;PUBLICO
2015;7298;FURTO SIMPLES;BAIRRO ALTO;17;SAUDE
2015;7299;ROUBO;VILA IZABEL;20;PUBLICO
2015;7300;ROUBO;VILA IZABEL;20;SAUDE
2015;7301;ROUBO;PORTAO;21;PUBLICO
2015;7302;FURTO QUALIFICADO;CAMPINA DO SIQUEIRA;22;RESIDENCIA
2015;7303;ROUBO;CAPAO RASO;20;TRANSPORTE
2015;7304;ROUBO;BATEL;12;SAUDE
2015;7305;FURTO QUALIFICADO;MERCES;14;RESIDENCIA
2015;7306;FURTO SIMPLES;SITIO CERCADO;15;RESIDENCIA
2015;7307;FURTO QUALIFICADO;MERCES;14;RESIDENCIA
2015;7308;FURTO SIMPLES;SITIO CERCADO;15;RESIDENCIA
2015;7309;FURTO SIMPLES;SAO FRANCISCO;23;ALIMENTACAO / DIVERSAO
2015;7310;FURTO QUALIFICADO;CAJURU;23;RESIDENCIA
2015;7311;LESAO CORPORAL;XAXIM;1;PUBLICO
2015;7312;ROUBO;UBERABA;9;PUBLICO
2015;7313;FURTO SIMPLES;CAPAO RASO;15;ENSINO
2015;7314;ROUBO;REBOUCAS;9;PUBLICO
2015;7315;ROUBO;MERCES;21;SAUDE
2015;7316;ROUBO;SITIO CERCADO;13;COMERCIO
2015;7317;ROUBO;BACACHERI;20;SAUDE
2015;7318;ROUBO;SITIO CERCADO;8;MERCADO
2015;7319;ROUBO;SITIO CERCADO;8;PUBLICO
2015;7320;FURTO QUALIFICADO;SAO FRANCISCO;9;RESIDENCIA
2015;7321;ROUBO;NOVO MUNDO;23;PUBLICO
2015;7322;FURTO QUALIFICADO;NOVO MUNDO;12;RESIDENCIA
2015;7323;ROUBO;CAXIMBA;15;PUBLICO
2015;7324;ROUBO;BARREIRINHA;15;PUBLICO
2015;7325;FURTO SIMPLES;JARDIM DAS AMERICAS;11;SAUDE
2015;7326;ROUBO;NOVO MUNDO;20;OUTROS
2015;7327;ROUBO;FAZENDINHA;7;PUBLICO
2015;7328;FURTO SIMPLES;NOVO MUNDO;9;RESIDENCIA
2015;7329;ROUBO;PORTAO;20;SAUDE
2015;7330;ROUBO;CAJURU;21;PUBLICO
2015;7331;LESAO CORPORAL;TATUQUARA;18;RESIDENCIA
2015;7332;FURTO SIMPLES;CENTRO CIVICO;16;OUTROS
2015;7333;ROUBO;NOVO MUNDO;4;DERIVADO PETROLEO
2015;7334;ROUBO;MERCES;4;SAUDE
2015;7335;ROUBO;UBERABA;13;PUBLICO
2015;7336;FURTO SIMPLES;NOVO MUNDO;19;ENSINO
2015;7337;FURTO SIMPLES;CIDADE INDUSTRIAL;10;MERCADO
2015;7338;ROUBO;PRADO VELHO;12;PUBLICO
2015;7339;FURTO DE COISA COMUM;CAMPO DE SANTANA;10;RESIDENCIA
2015;7340;FURTO QUALIFICADO;HAUER;15;TRANSPORTE
2015;7341;LESAO CORPORAL;BARREIRINHA;7;SAUDE
2015;7342;ROUBO;ALTO DA RUA XV;10;SAUDE
2015;7343;ROUBO;MERCES;15;PUBLICO
2015;7344;FURTO QUALIFICADO;CIDADE INDUSTRIAL;9;PUBLICO
2015;7345;FURTO QUALIFICADO;CIDADE INDUSTRIAL;9;VEICULO
2015;7346;FURTO SIMPLES;JUVEVE;19;RESIDENCIA
2015;7347;FURTO QUALIFICADO;CIDADE INDUSTRIAL;12;PUBLICO
2015;7348;FURTO SIMPLES;XAXIM;10;PUBLICO
2015;7349;FURTO SIMPLES;CAJURU;14;RESIDENCIA
2015;7350;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;18;PUBLICO
2015;7351;FURTO QUALIFICADO;CAJURU;6;RESIDENCIA
2015;7352;ROUBO;CENTRO;15;PUBLICO
2015;7353;ROUBO;UBERABA;18;MERCADO
2015;7354;ROUBO;CIDADE INDUSTRIAL;18;PUBLICO
2015;7355;ROUBO;CIDADE INDUSTRIAL;10;PUBLICO
2015;7356;ROUBO;SITIO CERCADO;21;PUBLICO
2015;7357;ROUBO;CIDADE INDUSTRIAL;18;PUBLICO
2015;7358;ROUBO;SITIO CERCADO;21;PUBLICO
2015;7359;ROUBO;SITIO CERCADO;21;PUBLICO
2015;7360;ROUBO;FAZENDINHA;21;DERIVADO PETROLEO
2015;7361;ROUBO;CIDADE INDUSTRIAL;19;PUBLICO
2015;7362;ROUBO;CAPAO DA IMBUIA;19;TRANSPORTE
2015;7363;FURTO SIMPLES;BAIRRO ALTO;17;PUBLICO
2015;7364;FURTO SIMPLES;BAIRRO ALTO;17;SAUDE
2015;7365;LESAO CORPORAL;BOQUEIRAO;1;PUBLICO
2015;7366;ROUBO;ATUBA;21;PUBLICO
2015;7367;ROUBO;UBERABA;6;PUBLICO
2015;7368;ROUBO;BARREIRINHA;23;PUBLICO
2015;7369;ROUBO;BOQUEIRAO;8;PUBLICO
2015;7370;ROUBO;CABRAL;15;SAUDE
2015;7371;ROUBO;BOQUEIRAO;14;TRANSPORTE
2015;7372;ROUBO;TATUQUARA;20;PUBLICO
2015;7373;ROUBO;GUAIRA;14;PUBLICO
2015;7374;LESAO CORPORAL;CENTRO;16;PUBLICO
2015;7375;FURTO QUALIFICADO;XAXIM;15;RESIDENCIA
2015;7376;FURTO SIMPLES;JARDIM BOTANICO;3;PUBLICO
2015;7377;FURTO SIMPLES;JARDIM BOTANICO;3;RESIDENCIA
2015;7378;FURTO QUALIFICADO;SAO BRAZ;10;PRESTACAO DE SERVICOS
2015;7379;FURTO SIMPLES;CRISTO REI;10;TRANSPORTE
2015;7380;ROUBO;PORTAO;19;PUBLICO
2015;7381;ROUBO;PORTAO;6;DERIVADO PETROLEO
2015;7382;ROUBO;TATUQUARA;18;PUBLICO
2015;7383;FURTO DE COISA COMUM;TATUQUARA;8;ALIMENTACAO / DIVERSAO
2015;7384;FURTO QUALIFICADO;PILARZINHO;12;PUBLICO
2015;7385;LESAO CORPORAL;UMBARA;1;PUBLICO
2015;7386;LESAO CORPORAL;CENTRO;3;PUBLICO
2015;7387;FURTO QUALIFICADO;SAO BRAZ;12;PRESTACAO DE SERVICOS
2015;7388;FURTO SIMPLES;JARDIM BOTANICO;12;TRANSPORTE
2015;7389;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PRADO VELHO;12;PUBLICO
2015;7390;ROUBO;SITIO CERCADO;9;COMERCIO
2015;7391;ROUBO;TATUQUARA;12;PUBLICO
2015;7392;FURTO QUALIFICADO;CAMPO DE SANTANA;23;RESIDENCIA
2015;7393;ROUBO;PINHEIRINHO;11;PUBLICO
2015;7394;ROUBO;UBERABA;16;COMERCIO
2015;7395;LESAO CORPORAL;PINHEIRINHO;14;PUBLICO
2015;7396;LESAO CORPORAL;PINHEIRINHO;14;RESIDENCIA
2015;7397;FURTO DE COISA COMUM;TATUQUARA;18;TRANSPORTE
2015;7398;LESAO CORPORAL;TABOAO;4;RESIDENCIA
2015;7399;FURTO QUALIFICADO;CRISTO REI;3;RESIDENCIA
2015;7400;FURTO QUALIFICADO;HAUER;6;PRESTACAO DE SERVICOS
2015;7401;ROUBO;BOQUEIRAO;12;DERIVADO PETROLEO
2015;7402;FURTO SIMPLES;CENTRO;11;SAUDE
2015;7403;ROUBO;CIDADE INDUSTRIAL;19;PUBLICO
2015;7404;ROUBO;CENTRO;17;SAUDE
2015;7405;ROUBO;CIDADE INDUSTRIAL;16;ORGAO PUBLICO
2015;7406;ROUBO;CIDADE INDUSTRIAL;16;PUBLICO
2015;7407;FURTO QUALIFICADO;REBOUCAS;16;COMERCIO
2015;7408;ROUBO;CENTRO;0;PUBLICO
2015;7409;LESAO CORPORAL;BOA VISTA;23;TRANSPORTE
2015;7410;FURTO SIMPLES;CENTRO;17;COMERCIO
2015;7411;FURTO QUALIFICADO;CIDADE INDUSTRIAL;3;INDUSTRIA
2015;7412;ROUBO;SANTA QUITERIA;19;SAUDE
2015;7413;LESAO CORPORAL;NOVO MUNDO;13;RESIDENCIA
2015;7414;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;BOQUEIRAO;20;PUBLICO
2015;7415;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;BOQUEIRAO;20;RESIDENCIA
2015;7416;FURTO SIMPLES;PORTAO;10;RESIDENCIA
2015;7417;LESAO CORPORAL;SITIO CERCADO;22;RESIDENCIA
2015;7418;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;NOVO MUNDO;23;PUBLICO
2015;7419;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;NOVO MUNDO;23;RESIDENCIA
2015;7420;ROUBO;SAO BRAZ;12;SAUDE
2015;7421;ROUBO;SANTA CANDIDA;0;SAUDE
2015;7422;ROUBO;SANTA CANDIDA;0;PUBLICO
2015;7423;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;2;PUBLICO
2015;7424;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;2;RESIDENCIA
2015;7425;LESAO CORPORAL;CENTRO;2;ORGAO PUBLICO
2015;7426;LESAO CORPORAL;CENTRO;2;SAUDE
2015;7427;ROUBO;UBERABA;18;PUBLICO
2015;7428;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;0;PUBLICO
2015;7429;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;0;RESIDENCIA
2015;7430;ROUBO;SITIO CERCADO;0;PUBLICO
2015;7431;ROUBO;SITIO CERCADO;0;RESIDENCIA
2015;7432;ROUBO;REBOUCAS;19;PUBLICO
2015;7433;ROUBO;BACACHERI;20;PUBLICO
2015;7434;ROUBO;BACACHERI;20;SAUDE
2015;7435;ROUBO;PRADO VELHO;20;RESIDENCIA
2015;7436;ROUBO;REBOUCAS;20;RESIDENCIA
2015;7437;FURTO QUALIFICADO;PRADO VELHO;11;PRESTACAO DE SERVICOS
2015;7438;ROUBO;XAXIM;20;COMERCIO
2015;7439;FURTO QUALIFICADO;VILA IZABEL;20;MERCADO
2015;7440;FURTO QUALIFICADO;VILA IZABEL;20;PRESTACAO DE SERVICOS
2015;7441;ROUBO;CENTRO;23;PUBLICO
2015;7442;ROUBO;GUAIRA;19;RESIDENCIA
2015;7443;FURTO QUALIFICADO;BAIRRO ALTO;13;RESIDENCIA
2015;7444;FURTO DE COISA COMUM;TATUQUARA;0;COMERCIO
2015;7445;FURTO SIMPLES;CAPAO RASO;8;PUBLICO
2015;7446;ROUBO;CAJURU;11;SAUDE
2015;7447;ROUBO;BATEL;14;SAUDE
2015;7448;FURTO QUALIFICADO;PINHEIRINHO;16;RESIDENCIA
2015;7449;ROUBO;SITIO CERCADO;7;PUBLICO
2015;7450;ROUBO;SITIO CERCADO;20;SAUDE
2015;7451;FURTO QUALIFICADO;BIGORRILHO;19;RESIDENCIA
2015;7452;ROUBO;SITIO CERCADO;21;DERIVADO PETROLEO
2015;7453;FURTO QUALIFICADO;CAMPO COMPRIDO;3;ALIMENTACAO / DIVERSAO
2015;7454;FURTO SIMPLES;PINHEIRINHO;14;PUBLICO
2015;7455;LESAO CORPORAL;ALTO DA GLORIA;23;PUBLICO
2015;7456;ROUBO;PORTAO;21;PUBLICO
2015;7457;ROUBO;CENTRO;22;PUBLICO
2015;7458;FURTO QUALIFICADO;CENTRO;17;TRANSPORTE
2015;7459;FURTO QUALIFICADO;CENTRO;17;VEICULO
2015;7460;ROUBO;SITIO CERCADO;13;PUBLICO
2015;7461;ROUBO;CENTRO;3;PUBLICO
2015;7462;ROUBO;GUAIRA;0;PUBLICO
2015;7463;ROUBO;CENTRO;6;PUBLICO
2015;7464;LESAO CORPORAL;CIDADE INDUSTRIAL;15;ENSINO
2015;7465;ROUBO;TATUQUARA;6;PUBLICO
2015;7466;FURTO QUALIFICADO;TATUQUARA;15;RESIDENCIA
2015;7467;ROUBO;NOVO MUNDO;22;DERIVADO PETROLEO
2015;7468;ROUBO;CAJURU;8;PUBLICO
2015;7469;ROUBO;CAJURU;4;RESIDENCIA
2015;7470;FURTO QUALIFICADO;REBOUCAS;6;RESIDENCIA
2015;7471;LESAO CORPORAL;SEMINARIO;22;OUTROS
2015;7472;LESAO CORPORAL;SEMINARIO;22;PUBLICO
2015;7473;ROUBO;BACACHERI;15;SAUDE
2015;7474;LESAO CORPORAL;SITIO CERCADO;13;RESIDENCIA
2015;7475;ROUBO;PINHEIRINHO;10;PUBLICO
2015;7476;ROUBO;PINHEIRINHO;10;SAUDE
2015;7477;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;0;PUBLICO
2015;7478;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;0;RESIDENCIA
2015;7479;ROUBO;SITIO CERCADO;0;PUBLICO
2015;7480;ROUBO;SITIO CERCADO;0;RESIDENCIA
2015;7481;FURTO QUALIFICADO;BOQUEIRAO;21;PUBLICO
2015;7482;ROUBO;SITIO CERCADO;18;PUBLICO
2015;7483;FURTO QUALIFICADO;BOQUEIRAO;15;OUTROS
2015;7484;FURTO QUALIFICADO;BOQUEIRAO;15;PUBLICO
2015;7485;FURTO QUALIFICADO;CENTRO;17;PUBLICO
2015;7486;FURTO SIMPLES;JARDIM BOTANICO;12;TRANSPORTE
2015;7487;FURTO QUALIFICADO;BOQUEIRAO;20;RESIDENCIA
2015;7488;ROUBO;CIDADE INDUSTRIAL;22;DERIVADO PETROLEO
2015;7489;FURTO QUALIFICADO;HAUER;19;PUBLICO
2015;7490;FURTO SIMPLES;SAO BRAZ;16;PUBLICO
2015;7491;ROUBO;BOQUEIRAO;17;PUBLICO
2015;7492;FURTO QUALIFICADO;TATUQUARA;11;RESIDENCIA
2015;7493;ROUBO;CIDADE INDUSTRIAL;14;PUBLICO
2015;7494;FURTO QUALIFICADO;XAXIM;17;RESIDENCIA
2015;7495;LESAO CORPORAL;CENTRO;22;PUBLICO
2015;7496;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;JARDIM DAS AMERICAS;13;PUBLICO
2015;7497;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;JARDIM DAS AMERICAS;13;RESIDENCIA
2015;7498;FURTO QUALIFICADO;CAMPO DE SANTANA;3;PUBLICO
2015;7499;FURTO QUALIFICADO;CAMPO DE SANTANA;3;VEICULO
2015;7500;LESAO CORPORAL;CENTRO;18;ALIMENTACAO / DIVERSAO
2015;7501;ROUBO;BOA VISTA;19;PUBLICO
2015;7502;FURTO SIMPLES;BOA VISTA;17;PUBLICO
2015;7503;LESAO CORPORAL;BOQUEIRAO;16;RESIDENCIA
2015;7504;ROUBO;AHU;12;SAUDE
2015;7505;FURTO QUALIFICADO;NOVO MUNDO;7;MERCADO
2015;7506;FURTO QUALIFICADO;JUVEVE;22;PUBLICO
2015;7507;FURTO SIMPLES;CENTRO;16;PUBLICO
2015;7508;LESAO CORPORAL;PINHEIRINHO;14;RESIDENCIA
2015;7509;FURTO QUALIFICADO;PINHEIRINHO;13;RESIDENCIA
2015;7510;FURTO SIMPLES;JARDIM BOTANICO;17;TRANSPORTE
2015;7511;ROUBO;SAO LOURENCO;17;SAUDE
2015;7512;ROUBO;CABRAL;16;PUBLICO
2015;7513;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;BOQUEIRAO;16;ASSOCIACAO
2015;7514;ROUBO;GUABIROTUBA;16;PUBLICO
2015;7515;FURTO QUALIFICADO;CIDADE INDUSTRIAL;6;RESIDENCIA
2015;7516;ROUBO;CIDADE INDUSTRIAL;19;PUBLICO
2015;7517;ROUBO;HAUER;19;PUBLICO
2015;7518;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;UBERABA;19;PUBLICO
2015;7519;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;20;PUBLICO
2015;7520;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;20;RESIDENCIA
2015;7521;FURTO QUALIFICADO;CRISTO REI;23;PUBLICO
2015;7522;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;0;PUBLICO
2015;7523;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;0;RURAL
2015;7524;ROUBO;FAZENDINHA;19;PUBLICO
2015;7525;FURTO QUALIFICADO;UBERABA;6;ATIVIDADE FINANCEIRA
2015;7526;FURTO QUALIFICADO;CIDADE INDUSTRIAL;23;PUBLICO
2015;7527;FURTO QUALIFICADO;CIDADE INDUSTRIAL;23;RESIDENCIA
2015;7528;ROUBO;JARDIM DAS AMERICAS;18;COMERCIO
2015;7529;ROUBO;JARDIM DAS AMERICAS;6;PUBLICO
2015;7530;FURTO QUALIFICADO;VILA IZABEL;5;ASSOCIACAO
2015;7531;ROUBO;PINHEIRINHO;22;PUBLICO
2015;7532;ROUBO;PINHEIRINHO;22;RESIDENCIA
2015;7533;FURTO SIMPLES;SITIO CERCADO;15;COMERCIO
2015;7534;FURTO SIMPLES;SITIO CERCADO;15;PUBLICO
2015;7535;ROUBO;SITIO CERCADO;9;PUBLICO
2015;7536;FURTO SIMPLES;BOM RETIRO;16;SAUDE
2015;7537;FURTO QUALIFICADO;PORTAO;8;ENSINO
2015;7538;ROUBO;SITIO CERCADO;14;PUBLICO
2015;7539;ROUBO;GUAIRA;7;PUBLICO
2015;7540;ROUBO;UMBARA;0;OUTROS
2015;7541;ROUBO;UMBARA;0;PUBLICO
2015;7542;ROUBO;NOVO MUNDO;20;DERIVADO PETROLEO
2015;7543;FURTO QUALIFICADO;SITIO CERCADO;14;RESIDENCIA
2015;7544;ROUBO;XAXIM;22;RESIDENCIA
2015;7545;ROUBO;PINHEIRINHO;5;PUBLICO
2015;7546;ROUBO;HAUER;19;COMERCIO
2015;7547;ROUBO;BOA VISTA;19;PUBLICO
2015;7548;ROUBO;REBOUCAS;14;PUBLICO
2015;7549;ROUBO;ALTO DA RUA XV;8;PUBLICO
2015;7550;FURTO SIMPLES;UMBARA;14;RESIDENCIA
2015;7551;ROUBO;ALTO DA GLORIA;8;PUBLICO
2015;7552;FURTO QUALIFICADO;TATUQUARA;21;RESIDENCIA
2015;7553;LESAO CORPORAL;SAO LOURENCO;14;ASSOCIACAO
2015;7554;LESAO CORPORAL;CAXIMBA;1;PUBLICO
2015;7555;FURTO SIMPLES;SANTA FELICIDADE;11;COMERCIO
2015;7556;ROUBO;JARDIM BOTANICO;12;PUBLICO
2015;7557;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;BOM RETIRO;11;TRANSPORTE
2015;7558;FURTO QUALIFICADO;PRADO VELHO;8;PUBLICO
2015;7559;FURTO QUALIFICADO;PRADO VELHO;8;VEICULO
2015;7560;ROUBO;JARDIM BOTANICO;12;PUBLICO
2015;7561;FURTO SIMPLES;SITIO CERCADO;10;PUBLICO
2015;7562;ROUBO;CENTRO;21;PUBLICO
2015;7563;FURTO QUALIFICADO;BACACHERI;8;RESIDENCIA
2015;7564;FURTO QUALIFICADO;TINGUI;14;RESIDENCIA
2015;7565;LESAO CORPORAL;ALTO DA GLORIA;0;EVENTOS
2015;7566;ROUBO;ATUBA;19;PUBLICO
2015;7567;FURTO QUALIFICADO;BOQUEIRAO;19;PUBLICO
2015;7568;FURTO QUALIFICADO;ALTO DA RUA XV;2;ALIMENTACAO / DIVERSAO
2015;7569;ROUBO;CABRAL;7;ENSINO
2015;7570;ROUBO;CABRAL;7;PUBLICO
2015;7571;FURTO SIMPLES;JARDIM BOTANICO;14;TRANSPORTE
2015;7572;FURTO QUALIFICADO;HAUER;9;COMERCIO
2015;7573;FURTO QUALIFICADO;HAUER;9;PRESTACAO DE SERVICOS
2015;7574;FURTO SIMPLES;CENTRO;14;PUBLICO
2015;7575;ROUBO;BOQUEIRAO;0;PUBLICO
2015;7576;ROUBO;REBOUCAS;15;ALIMENTACAO / DIVERSAO
2015;7577;ROUBO;BOA VISTA;9;SAUDE
2015;7578;FURTO SIMPLES;CIDADE INDUSTRIAL;8;RESIDENCIA
