id;crime;bairro;hora;local
13731;ROUBO;BAIRRO ALTO;19;PUBLICO
13733;FURTO QUALIFICADO;JARDIM DAS AMERICAS;18;RESIDENCIA
13735;ROUBO;XAXIM;13;PUBLICO
13736;ROUBO;ALTO DA RUA XV;17;PUBLICO
13737;ROUBO;PINHEIRINHO;18;SAUDE
13739;ROUBO;XAXIM;16;SAUDE
13741;ROUBO;JARDIM BOTANICO;6;TRANSPORTE
13744;ROUBO;AGUA VERDE;12;PUBLICO
13747;ROUBO;CENTRO;9;SAUDE
13748;FURTO QUALIFICADO;PINHEIRINHO;18;RESIDENCIA
13751;ROUBO;HAUER;20;SAUDE
13754;FURTO QUALIFICADO;AGUA VERDE;8;PRESTACAO DE SERVICOS
13755;ROUBO;REBOUCAS;12;PUBLICO
13758;FURTO SIMPLES;PINHEIRINHO;9;TRANSPORTE
13760;ROUBO;PAROLIN;9;TRANSPORTE
13761;ROUBO;REBOUCAS;17;PUBLICO
13763;ROUBO;AGUA VERDE;14;PUBLICO
13764;ROUBO;BOA VISTA;12;PUBLICO
13765;ROUBO;CENTRO;8;SAUDE
13766;FURTO SIMPLES;BUTIATUVINHA;10;ENSINO
13767;ROUBO;PINHEIRINHO;21;PUBLICO
13773;FURTO QUALIFICADO;AGUA VERDE;9;ASSOCIACAO
13774;ROUBO;PILARZINHO;23;PUBLICO
13775;FURTO QUALIFICADO;CAMPO COMPRIDO;14;TRANSPORTE
13776;FURTO QUALIFICADO;AHU;16;RESIDENCIA
13777;FURTO SIMPLES;CENTRO;12;PUBLICO
13778;ROUBO;SANTA CANDIDA;6;PUBLICO
13780;FURTO QUALIFICADO;PORTAO;18;RESIDENCIA
13784;FURTO QUALIFICADO;JARDIM BOTANICO;13;TRANSPORTE
13789;FURTO QUALIFICADO;SANTA CANDIDA;21;RESIDENCIA
13790;ROUBO;BOQUEIRAO;21;PUBLICO
13793;ROUBO;SITIO CERCADO;22;PUBLICO
13795;ROUBO;CAJURU;11;COMERCIO
13796;FURTO QUALIFICADO;CIDADE INDUSTRIAL;14;PUBLICO
13797;FURTO QUALIFICADO;CIDADE INDUSTRIAL;14;RESIDENCIA
13801;ROUBO;BARREIRINHA;15;SAUDE
13803;ROUBO;CAJURU;15;PUBLICO
13824;FURTO SIMPLES;SAO BRAZ;19;MERCADO
13830;ROUBO;CENTRO;22;PUBLICO
13837;ROUBO;CIDADE INDUSTRIAL;17;PUBLICO
13840;FURTO SIMPLES;SITIO CERCADO;23;SAUDE
13857;FURTO QUALIFICADO;BARREIRINHA;1;RESIDENCIA
13859;FURTO QUALIFICADO;CIDADE INDUSTRIAL;4;PUBLICO
13863;ROUBO;GUABIROTUBA;19;SAUDE
13866;FURTO SIMPLES;JARDIM DAS AMERICAS;3;DERIVADO PETROLEO
13869;FURTO SIMPLES;CENTRO;21;PUBLICO
13872;ROUBO;CENTRO;18;SAUDE
13873;ROUBO;CENTRO;2;PUBLICO
13875;ROUBO;CENTRO;21;PUBLICO
13877;ROUBO;CAMPO DE SANTANA;17;PUBLICO
13881;ROUBO;CENTRO;7;COMERCIO
13885;ROUBO;CENTRO;11;SAUDE
13894;ROUBO;ORLEANS;11;COMERCIO
13895;ROUBO;SITIO CERCADO;7;RESIDENCIA
13896;ROUBO;CENTRO;11;PUBLICO
13898;ROUBO;CENTRO;10;SAUDE
13901;ROUBO;ORLEANS;11;PUBLICO
13903;FURTO QUALIFICADO;TATUQUARA;10;PUBLICO
13904;FURTO QUALIFICADO;TATUQUARA;10;RELIGIOSOS
13906;FURTO QUALIFICADO;REBOUCAS;10;RESIDENCIA
13910;ROUBO;CENTRO;21;SAUDE
13911;ROUBO;CENTRO;18;SAUDE
13914;ROUBO;CENTRO;1;PUBLICO
13916;ROUBO;CENTRO;19;SAUDE
13929;ROUBO;CENTRO;17;PUBLICO
13932;FURTO QUALIFICADO;CIDADE INDUSTRIAL;5;ALIMENTACAO / DIVERSAO
13933;FURTO QUALIFICADO;CIDADE INDUSTRIAL;5;RESIDENCIA
13935;ROUBO;CENTRO;10;SAUDE
13936;FURTO QUALIFICADO;CIDADE INDUSTRIAL;5;COMERCIO
13939;FURTO QUALIFICADO;CIDADE INDUSTRIAL;15;PUBLICO
13941;FURTO DE COISA COMUM;JARDIM BOTANICO;18;TRANSPORTE
13942;ROUBO;CENTRO;19;SAUDE
13943;FURTO SIMPLES;SITIO CERCADO;16;MERCADO
13944;FURTO DE COISA COMUM;CIDADE INDUSTRIAL;16;OUTROS
13948;FURTO QUALIFICADO;PORTAO;21;MERCADO
13953;FURTO QUALIFICADO;TATUQUARA;21;PUBLICO
13954;FURTO SIMPLES;JARDIM DAS AMERICAS;21;COMERCIO
13962;ROUBO;CIDADE INDUSTRIAL;19;ALIMENTACAO / DIVERSAO
13982;FURTO QUALIFICADO;SEMINARIO;1;ALIMENTACAO / DIVERSAO
13983;FURTO QUALIFICADO;SEMINARIO;1;PUBLICO
13985;FURTO QUALIFICADO;CIDADE INDUSTRIAL;9;ASSOCIACAO
14008;FURTO QUALIFICADO;CABRAL;17;MERCADO
14009;FURTO QUALIFICADO;CABRAL;17;PUBLICO
14015;ROUBO;CAMPO DE SANTANA;18;PUBLICO
14023;ROUBO;SANTA FELICIDADE;19;PUBLICO
14024;FURTO QUALIFICADO;CIDADE INDUSTRIAL;11;RESIDENCIA
14031;FURTO QUALIFICADO;ALTO DA RUA XV;17;PUBLICO
14032;ROUBO;ALTO DA RUA XV;17;PRESTACAO DE SERVICOS
14033;ROUBO;CAPAO RASO;16;PUBLICO
14044;FURTO QUALIFICADO;JUVEVE;19;PUBLICO
14045;ROUBO;CIDADE INDUSTRIAL;19;SAUDE
14046;ROUBO;SITIO CERCADO;8;RESIDENCIA
14049;FURTO QUALIFICADO;BATEL;11;PRESTACAO DE SERVICOS
14052;FURTO QUALIFICADO;FANNY;10;RESIDENCIA
14053;FURTO QUALIFICADO;UMBARA;13;RESIDENCIA
14058;ROUBO;ABRANCHES;20;PUBLICO
14059;ROUBO;CENTRO;18;PUBLICO
14060;ROUBO;NOVO MUNDO;14;PRESTACAO DE SERVICOS
14061;ROUBO;SAO FRANCISCO;20;PUBLICO
14064;ROUBO;CAPAO RASO;2;PUBLICO
14065;FURTO SIMPLES;CENTRO;15;COMERCIO
14066;FURTO QUALIFICADO;BIGORRILHO;23;PUBLICO
14071;FURTO SIMPLES;CAPAO DA IMBUIA;12;RESIDENCIA
14073;ROUBO;BACACHERI;7;SAUDE
14074;ROUBO;CAMPO DE SANTANA;15;PUBLICO
14076;ROUBO;SANTA CANDIDA;20;RESIDENCIA
14079;ROUBO;CENTRO;10;SAUDE
14080;FURTO QUALIFICADO;FANNY;18;RESIDENCIA
14081;FURTO QUALIFICADO;TATUQUARA;7;RESIDENCIA
14086;ROUBO;BATEL;18;ALIMENTACAO / DIVERSAO
14089;FURTO QUALIFICADO;UMBARA;1;COMERCIO
14090;FURTO QUALIFICADO;UMBARA;1;OUTROS
14091;ROUBO;CENTRO;8;SAUDE
14095;FURTO SIMPLES;CENTRO CIVICO;12;PUBLICO
14097;FURTO SIMPLES;PORTAO;20;SAUDE
14098;ROUBO;PORTAO;22;PUBLICO
14099;ROUBO;MERCES;10;SAUDE
14104;FURTO QUALIFICADO;SAO FRANCISCO;20;PUBLICO
14110;ROUBO;CAPAO DA IMBUIA;21;PUBLICO
14112;ROUBO;CAPAO RASO;10;PUBLICO
14113;FURTO QUALIFICADO;TATUQUARA;3;RESIDENCIA
14117;ROUBO;CAJURU;21;PUBLICO
14122;ROUBO;GUAIRA;13;PUBLICO
14124;ROUBO;FANNY;16;PUBLICO
14130;ROUBO;HAUER;22;PUBLICO
14135;FURTO QUALIFICADO;PORTAO;21;RESIDENCIA
14137;FURTO QUALIFICADO;BOQUEIRAO;15;MERCADO
14140;ROUBO;MOSSUNGUE;16;ALIMENTACAO / DIVERSAO
14143;FURTO SIMPLES;TATUQUARA;7;MERCADO
14144;FURTO SIMPLES;TATUQUARA;7;VEICULO
14146;ROUBO;SANTA QUITERIA;18;SAUDE
14154;FURTO DE COISA COMUM;JARDIM BOTANICO;13;TRANSPORTE
14164;ROUBO;CENTRO;8;SAUDE
14166;FURTO QUALIFICADO;BAIRRO ALTO;23;RESIDENCIA
14168;ROUBO;CAPAO RASO;23;TRANSPORTE
14169;ROUBO;VILA IZABEL;1;ALIMENTACAO / DIVERSAO
14170;ROUBO;ALTO BOQUEIRAO;0;ALIMENTACAO / DIVERSAO
14171;ROUBO;ALTO BOQUEIRAO;0;PUBLICO
14173;FURTO QUALIFICADO;ALTO DA RUA XV;22;PUBLICO
14174;ROUBO;SEMINARIO;3;PUBLICO
14175;FURTO QUALIFICADO;UBERABA;4;ATIVIDADE FINANCEIRA
14176;FURTO QUALIFICADO;JUVEVE;6;COMERCIO
14179;FURTO QUALIFICADO;PAROLIN;21;PUBLICO
14182;FURTO QUALIFICADO;JUVEVE;3;COMERCIO
14185;FURTO QUALIFICADO;CIDADE INDUSTRIAL;14;RESIDENCIA
14186;FURTO QUALIFICADO;ABRANCHES;11;RESIDENCIA
14187;ROUBO;XAXIM;18;ALIMENTACAO / DIVERSAO
14189;FURTO QUALIFICADO;XAXIM;22;RESIDENCIA
14190;FURTO DE COISA COMUM;CIDADE INDUSTRIAL;16;PUBLICO
14193;ROUBO;XAXIM;15;PUBLICO
14196;FURTO QUALIFICADO;TARUMA;7;ALIMENTACAO / DIVERSAO
14197;FURTO QUALIFICADO;TARUMA;7;PRESTACAO DE SERVICOS
14198;FURTO SIMPLES;JARDIM BOTANICO;17;ENSINO
14203;FURTO QUALIFICADO;CAPAO DA IMBUIA;2;RESIDENCIA
14220;ROUBO;PINHEIRINHO;19;PUBLICO
14221;ROUBO;PINHEIRINHO;19;RESIDENCIA
14230;FURTO QUALIFICADO;SAO FRANCISCO;22;PUBLICO
14232;ROUBO;JARDIM BOTANICO;5;PUBLICO
14242;ROUBO;UMBARA;8;PUBLICO
14244;FURTO QUALIFICADO;PINHEIRINHO;5;COMERCIO
14247;ROUBO;TATUQUARA;16;COMERCIO
14248;ROUBO;JARDIM DAS AMERICAS;17;COMERCIO
14249;FURTO QUALIFICADO;BAIRRO ALTO;7;RESIDENCIA
14251;FURTO SIMPLES;BOM RETIRO;20;SAUDE
14252;FURTO QUALIFICADO;TATUQUARA;9;RESIDENCIA
14255;FURTO QUALIFICADO;CAMPO DE SANTANA;0;RESIDENCIA
14257;FURTO QUALIFICADO;SAO FRANCISCO;22;PUBLICO
14259;ROUBO;NOVO MUNDO;8;RESIDENCIA
14260;ROUBO;CIDADE INDUSTRIAL;6;PUBLICO
14261;ROUBO;GUAIRA;17;PUBLICO
14262;ROUBO;CIDADE INDUSTRIAL;6;PUBLICO
14264;FURTO QUALIFICADO;ALTO BOQUEIRAO;23;RESIDENCIA
14266;ROUBO;MERCES;6;PUBLICO
14267;FURTO QUALIFICADO;CAMPO DE SANTANA;23;RESIDENCIA
14269;FURTO QUALIFICADO;CAJURU;15;RESIDENCIA
14270;FURTO QUALIFICADO;BATEL;8;ATIVIDADE FINANCEIRA
14271;ROUBO;CENTRO;1;PUBLICO
14275;ROUBO;BATEL;19;SAUDE
14277;ROUBO;BACACHERI;16;SAUDE
14280;ROUBO;NOVO MUNDO;13;PUBLICO
14283;ROUBO;HAUER;15;PUBLICO
14284;FURTO SIMPLES;TATUQUARA;5;COMERCIO
14286;ROUBO;CIDADE INDUSTRIAL;9;PUBLICO
14287;ROUBO;SITIO CERCADO;19;PUBLICO
14288;ROUBO;SITIO CERCADO;19;SAUDE
14289;FURTO QUALIFICADO;NOVO MUNDO;16;PRESTACAO DE SERVICOS
14290;FURTO QUALIFICADO;SITIO CERCADO;22;RESIDENCIA
14291;ROUBO;PORTAO;21;PUBLICO
14292;ROUBO;AHU;20;SAUDE
14295;ROUBO;BOQUEIRAO;6;PUBLICO
14301;ROUBO;SITIO CERCADO;22;OUTROS
14302;ROUBO;CENTRO;21;COMERCIO
14305;FURTO QUALIFICADO;XAXIM;20;RESIDENCIA
14307;ROUBO;PINHEIRINHO;18;COMERCIO
14320;ROUBO;CAJURU;23;PUBLICO
14321;FURTO QUALIFICADO;UBERABA;6;ATIVIDADE FINANCEIRA
14322;ROUBO;AGUA VERDE;19;SAUDE
14325;ROUBO;PORTAO;12;PUBLICO
14328;FURTO QUALIFICADO;UBERABA;12;RESIDENCIA
14329;FURTO QUALIFICADO;PRADO VELHO;10;OUTROS
14330;FURTO QUALIFICADO;BOQUEIRAO;12;RESIDENCIA
14332;FURTO QUALIFICADO;FAZENDINHA;11;RESIDENCIA
14333;FURTO QUALIFICADO;BOQUEIRAO;14;RESIDENCIA
14334;ROUBO;PAROLIN;14;PUBLICO
14335;ROUBO;CENTRO;15;PUBLICO
14336;FURTO DE COISA COMUM;JARDIM BOTANICO;15;TRANSPORTE
14337;ROUBO;AGUA VERDE;14;COMERCIO
14344;FURTO QUALIFICADO;AGUA VERDE;9;RESIDENCIA
14345;FURTO QUALIFICADO;CIDADE INDUSTRIAL;3;COMERCIO
14347;ROUBO;AGUA VERDE;19;SAUDE
14352;ROUBO;CENTRO;3;PUBLICO
14354;ROUBO;AGUA VERDE;18;COMERCIO
14357;FURTO QUALIFICADO;TARUMA;13;RESIDENCIA
14358;FURTO QUALIFICADO;GUABIROTUBA;15;RESIDENCIA
14359;ROUBO;JARDIM BOTANICO;18;PUBLICO
14363;FURTO SIMPLES;CENTRO;20;PUBLICO
14365;FURTO QUALIFICADO;SANTA FELICIDADE;20;PRESTACAO DE SERVICOS
14374;FURTO SIMPLES;CIDADE INDUSTRIAL;16;RESIDENCIA
14377;ROUBO;SAO BRAZ;0;PUBLICO
14379;ROUBO;CRISTO REI;23;PUBLICO
14388;ROUBO;XAXIM;16;RESIDENCIA
14389;ROUBO;CAPAO DA IMBUIA;23;PUBLICO
14390;ROUBO;CENTRO;5;PUBLICO
14392;ROUBO;AGUA VERDE;19;SAUDE
14395;FURTO QUALIFICADO;BOM RETIRO;16;RESIDENCIA
14401;ROUBO;AGUA VERDE;12;SAUDE
14402;ROUBO;CIDADE INDUSTRIAL;7;PUBLICO
14405;ROUBO;BATEL;18;COMERCIO
14406;FURTO QUALIFICADO;XAXIM;19;RESIDENCIA
14408;ROUBO;AGUA VERDE;14;PUBLICO
14409;ROUBO;SEMINARIO;18;COMERCIO
14412;ROUBO;UBERABA;18;PUBLICO
14413;FURTO SIMPLES;SANTA QUITERIA;16;ENSINO
14414;FURTO QUALIFICADO;SITIO CERCADO;12;RESIDENCIA
14415;FURTO QUALIFICADO;MERCES;0;PUBLICO
14416;FURTO SIMPLES;HUGO LANGE;13;COMERCIO
14419;ROUBO;BATEL;8;RESIDENCIA
14422;ROUBO;FAZENDINHA;8;PUBLICO
14423;FURTO QUALIFICADO;VISTA ALEGRE;9;OUTROS
14425;ROUBO;SITIO CERCADO;23;RESIDENCIA
14427;ROUBO;AGUA VERDE;22;PUBLICO
14429;ROUBO;SITIO CERCADO;22;ALIMENTACAO / DIVERSAO
14430;FURTO SIMPLES;UMBARA;22;PUBLICO
14431;ROUBO;CENTRO;17;PUBLICO
14437;ROUBO;PORTAO;21;PUBLICO
14438;ROUBO;CAMPO COMPRIDO;18;PUBLICO
14439;ROUBO;PORTAO;19;PUBLICO
14440;ROUBO;CRISTO REI;13;TRANSPORTE
14442;ROUBO;PORTAO;21;SAUDE
14443;FURTO QUALIFICADO;SITIO CERCADO;0;RESIDENCIA
14444;ROUBO;GUAIRA;9;PUBLICO
14445;ROUBO;CAMPINA DO SIQUEIRA;14;ALIMENTACAO / DIVERSAO
14446;ROUBO;SITIO CERCADO;9;SAUDE
14448;ROUBO;FANNY;6;PUBLICO
14450;ROUBO;NOVO MUNDO;8;PUBLICO
14451;FURTO QUALIFICADO;NOVO MUNDO;9;RESIDENCIA
14452;FURTO QUALIFICADO;LINDOIA;11;RESIDENCIA
14453;FURTO QUALIFICADO;MOSSUNGUE;11;RESIDENCIA
14455;FURTO QUALIFICADO;GUAIRA;21;ALIMENTACAO / DIVERSAO
14458;FURTO QUALIFICADO;NOVO MUNDO;4;COMERCIO
14460;FURTO QUALIFICADO;BOQUEIRAO;0;RESIDENCIA
14461;FURTO QUALIFICADO;JARDIM BOTANICO;14;TRANSPORTE
14466;ROUBO;BOQUEIRAO;19;PUBLICO
14467;FURTO SIMPLES;UBERABA;23;RESIDENCIA
14468;ROUBO;BOA VISTA;13;PUBLICO
14471;FURTO SIMPLES;JARDIM BOTANICO;16;TRANSPORTE
14478;ROUBO;MOSSUNGUE;22;TRANSPORTE
14480;ROUBO;TABOAO;21;PUBLICO
14483;FURTO QUALIFICADO;TINGUI;12;RESIDENCIA
14485;FURTO QUALIFICADO;CAJURU;15;PUBLICO
14488;ROUBO;CAJURU;12;COMERCIO
14489;FURTO DE COISA COMUM;TATUQUARA;10;RESIDENCIA
14491;FURTO QUALIFICADO;TINGUI;6;RESIDENCIA
14492;ROUBO;JUVEVE;21;SAUDE
14493;FURTO SIMPLES;CABRAL;13;RESIDENCIA
14494;ROUBO;GUABIROTUBA;16;PUBLICO
14495;ROUBO;CACHOEIRA;20;PUBLICO
14496;FURTO QUALIFICADO;TINGUI;18;RESIDENCIA
14500;FURTO SIMPLES;ALTO DA GLORIA;20;PUBLICO
14502;FURTO QUALIFICADO;SAO LOURENCO;18;RESIDENCIA
14516;FURTO SIMPLES;HAUER;19;COMERCIO
14527;ROUBO;TATUQUARA;0;PUBLICO
14530;ROUBO;CIDADE INDUSTRIAL;22;PUBLICO
14534;FURTO QUALIFICADO;UBERABA;18;RESIDENCIA
14535;FURTO QUALIFICADO;CIDADE INDUSTRIAL;3;MERCADO
14536;FURTO QUALIFICADO;SAO LOURENCO;14;RESIDENCIA
14539;FURTO SIMPLES;XAXIM;14;RESIDENCIA
14541;FURTO SIMPLES;CRISTO REI;7;TRANSPORTE
14542;FURTO QUALIFICADO;HUGO LANGE;21;PUBLICO
14543;FURTO QUALIFICADO;HUGO LANGE;21;RESIDENCIA
14545;ROUBO;SITIO CERCADO;20;ALIMENTACAO / DIVERSAO
14546;ROUBO;SITIO CERCADO;20;PUBLICO
14547;ROUBO;BACACHERI;10;COMERCIO
14548;FURTO QUALIFICADO;CAJURU;0;RESIDENCIA
14549;FURTO QUALIFICADO;HAUER;15;RESIDENCIA
14551;FURTO SIMPLES;AGUA VERDE;16;TRANSPORTE
14553;ROUBO;BIGORRILHO;18;ALIMENTACAO / DIVERSAO
14555;FURTO QUALIFICADO;TATUQUARA;20;RESIDENCIA
14557;ROUBO;SITIO CERCADO;7;PUBLICO
14561;ROUBO;SITIO CERCADO;18;ALIMENTACAO / DIVERSAO
14562;ROUBO;SITIO CERCADO;18;PUBLICO
14563;FURTO QUALIFICADO;PAROLIN;2;MERCADO
14564;FURTO QUALIFICADO;ALTO BOQUEIRAO;21;RESIDENCIA
14565;FURTO SIMPLES;JUVEVE;6;COMERCIO
14566;FURTO QUALIFICADO;XAXIM;11;RESIDENCIA
14567;FURTO QUALIFICADO;SITIO CERCADO;18;MERCADO
14568;ROUBO;SAO LOURENCO;7;ENSINO
14569;ROUBO;SAO LOURENCO;7;PUBLICO
14570;FURTO QUALIFICADO;HUGO LANGE;8;PUBLICO
14572;FURTO SIMPLES;MERCES;20;PUBLICO
14573;ROUBO;SITIO CERCADO;19;PUBLICO
14574;ROUBO;BOQUEIRAO;18;SAUDE
14575;FURTO SIMPLES;ALTO BOQUEIRAO;20;TRANSPORTE
14576;ROUBO;SITIO CERCADO;22;PUBLICO
14578;ROUBO;BOQUEIRAO;18;SAUDE
14582;ROUBO;AGUA VERDE;21;PUBLICO
14583;ROUBO;CENTRO;15;PUBLICO
14584;ROUBO;SITIO CERCADO;14;PUBLICO
14585;FURTO QUALIFICADO;VILA IZABEL;15;RESIDENCIA
14586;FURTO DE COISA COMUM;AGUA VERDE;11;RESIDENCIA
14587;ROUBO;CENTRO;16;SAUDE
14590;FURTO DE COISA COMUM;REBOUCAS;11;RESIDENCIA
14591;ROUBO;CENTRO;11;PUBLICO
14592;ROUBO;AGUA VERDE;20;SAUDE
14593;ROUBO;CAMPINA DO SIQUEIRA;19;ALIMENTACAO / DIVERSAO
14594;ROUBO;CENTRO;16;PUBLICO
14597;FURTO QUALIFICADO;PILARZINHO;13;ALIMENTACAO / DIVERSAO
14598;FURTO QUALIFICADO;PILARZINHO;13;PUBLICO
14601;ROUBO;VILA IZABEL;21;PUBLICO
14602;FURTO QUALIFICADO;SITIO CERCADO;10;TRANSPORTE
14603;ROUBO;CIDADE INDUSTRIAL;11;PUBLICO
14606;ROUBO;CENTRO;10;PUBLICO
14608;FURTO DE COISA COMUM;CIDADE INDUSTRIAL;18;OUTROS
14609;FURTO QUALIFICADO;CENTRO;7;COMERCIO
14611;ROUBO;VILA IZABEL;22;SAUDE
14613;FURTO QUALIFICADO;BOA VISTA;22;PUBLICO
14614;ROUBO;REBOUCAS;19;PUBLICO
14615;FURTO QUALIFICADO;BOA VISTA;19;RESIDENCIA
14619;ROUBO;SITIO CERCADO;19;SAUDE
14620;ROUBO;JARDIM BOTANICO;12;PUBLICO
14621;ROUBO;PORTAO;20;PUBLICO
14622;ROUBO;BOQUEIRAO;15;RESIDENCIA
14623;ROUBO;CENTRO;18;SAUDE
14624;FURTO QUALIFICADO;PINHEIRINHO;10;PUBLICO
14625;FURTO QUALIFICADO;PINHEIRINHO;10;RESIDENCIA
14628;ROUBO;CENTRO;19;SAUDE
14630;ROUBO;CENTRO;9;SAUDE
14631;ROUBO;JARDIM DAS AMERICAS;13;PUBLICO
14635;ROUBO;ALTO BOQUEIRAO;16;SAUDE
14636;ROUBO;SANTA CANDIDA;10;SAUDE
14637;ROUBO;CENTRO;19;ALIMENTACAO / DIVERSAO
14638;FURTO DE COISA COMUM;CENTRO;11;PUBLICO
14643;ROUBO;HAUER;23;TRANSPORTE
14645;ROUBO;CABRAL;8;PUBLICO
14647;FURTO SIMPLES;CENTRO;17;PUBLICO
14648;FURTO SIMPLES;CRISTO REI;15;TRANSPORTE
14649;ROUBO;SITIO CERCADO;9;RESIDENCIA
14651;ROUBO;CABRAL;11;SAUDE
14652;ROUBO;BARREIRINHA;10;PUBLICO
14653;ROUBO;BATEL;15;PUBLICO
14655;FURTO QUALIFICADO;FANNY;17;RESIDENCIA
14657;ROUBO;SAO LOURENCO;10;SAUDE
14658;FURTO QUALIFICADO;PINHEIRINHO;15;PUBLICO
14660;FURTO SIMPLES;CIDADE INDUSTRIAL;19;SAUDE
14661;FURTO SIMPLES;CENTRO;16;PUBLICO
14662;FURTO SIMPLES;JARDIM BOTANICO;16;TRANSPORTE
14663;FURTO QUALIFICADO;CENTRO;13;PUBLICO
14666;ROUBO;BATEL;5;PUBLICO
14667;ROUBO;CENTRO;16;SAUDE
14669;ROUBO;CENTRO;19;PUBLICO
14674;ROUBO;JARDIM BOTANICO;8;PUBLICO
14675;ROUBO;CAJURU;14;SAUDE
14677;ROUBO;JARDIM BOTANICO;7;PUBLICO
14681;ROUBO;CIDADE INDUSTRIAL;21;PUBLICO
14682;ROUBO;CIDADE INDUSTRIAL;21;TRANSPORTE
14691;FURTO QUALIFICADO;CENTRO;16;COMERCIO
14692;FURTO QUALIFICADO;CENTRO;16;PUBLICO
14700;ROUBO;CIDADE INDUSTRIAL;21;PUBLICO
14703;ROUBO;CIDADE INDUSTRIAL;19;PUBLICO
14706;FURTO QUALIFICADO;CENTRO;16;COMERCIO
14707;FURTO QUALIFICADO;CENTRO;16;PUBLICO
14719;FURTO SIMPLES;JARDIM BOTANICO;2;TRANSPORTE
14720;FURTO SIMPLES;CAJURU;19;RESIDENCIA
14726;FURTO QUALIFICADO;CAJURU;8;RESIDENCIA
14727;ROUBO;CENTRO;1;PUBLICO
14729;ROUBO;CAJURU;3;PUBLICO
14730;FURTO QUALIFICADO;BACACHERI;11;RESIDENCIA
14732;FURTO QUALIFICADO;BACACHERI;13;OUTROS
14734;ROUBO;CAJURU;3;PUBLICO
14737;FURTO QUALIFICADO;ALTO DA RUA XV;21;PUBLICO
14739;FURTO QUALIFICADO;JARDIM SOCIAL;22;PUBLICO
14741;ROUBO;MERCES;17;PUBLICO
14743;FURTO QUALIFICADO;UMBARA;7;PUBLICO
14744;ROUBO;VISTA ALEGRE;20;SAUDE
14746;FURTO SIMPLES;TATUQUARA;5;COMERCIO
14747;ROUBO;SITIO CERCADO;18;COMERCIO
14750;FURTO SIMPLES;TATUQUARA;9;RESIDENCIA
14755;FURTO QUALIFICADO;BOM RETIRO;8;PUBLICO
14756;ROUBO;CAMPO DE SANTANA;20;PUBLICO
14757;ROUBO;GUAIRA;10;RESIDENCIA
14758;ROUBO;CENTRO;9;PUBLICO
14761;FURTO QUALIFICADO;CAMPO DE SANTANA;20;RESIDENCIA
14762;FURTO SIMPLES;CENTRO;11;COMERCIO
14763;FURTO SIMPLES;CENTRO;11;PUBLICO
14766;ROUBO;SITIO CERCADO;21;PUBLICO
14768;FURTO QUALIFICADO;NOVO MUNDO;10;PUBLICO
14771;FURTO QUALIFICADO;CAJURU;18;PUBLICO
14777;FURTO QUALIFICADO;NOVO MUNDO;10;PRESTACAO DE SERVICOS
14778;FURTO QUALIFICADO;NOVO MUNDO;10;SAUDE
14779;FURTO QUALIFICADO;NOVO MUNDO;10;VEICULO
14780;ROUBO;AGUA VERDE;21;OUTROS
14781;FURTO DE COISA COMUM;JARDIM BOTANICO;14;TRANSPORTE
14784;ROUBO;AGUA VERDE;11;COMERCIO
14788;ROUBO;AGUA VERDE;2;RESIDENCIA
14792;FURTO SIMPLES;CRISTO REI;15;TRANSPORTE
14797;ROUBO;AHU;11;SAUDE
14800;FURTO QUALIFICADO;ALTO DA GLORIA;11;PUBLICO
14801;FURTO QUALIFICADO;ALTO DA GLORIA;11;VEICULO
14803;FURTO QUALIFICADO;BARREIRINHA;13;RESIDENCIA
14804;FURTO SIMPLES;CRISTO REI;16;TRANSPORTE
14805;FURTO DE COISA COMUM;JARDIM BOTANICO;16;TRANSPORTE
14807;FURTO DE COISA COMUM;TATUQUARA;1;RESIDENCIA
14809;FURTO SIMPLES;CIDADE INDUSTRIAL;11;COMERCIO
14812;ROUBO;JARDIM BOTANICO;17;PUBLICO
14813;ROUBO;CIDADE INDUSTRIAL;9;SAUDE
14814;ROUBO;NOVO MUNDO;17;PUBLICO
14815;FURTO DE COISA COMUM;JARDIM BOTANICO;14;TRANSPORTE
14833;FURTO SIMPLES;MOSSUNGUE;22;COMERCIO
14859;ROUBO;REBOUCAS;21;PUBLICO
14871;FURTO QUALIFICADO;CAJURU;11;RESIDENCIA
14875;ROUBO;UBERABA;6;PUBLICO
14879;ROUBO;CIDADE INDUSTRIAL;18;PUBLICO
14880;ROUBO;ORLEANS;16;PUBLICO
14883;ROUBO;CENTRO;21;PRESTACAO DE SERVICOS
14884;ROUBO;CENTRO;19;SAUDE
14885;ROUBO;CENTRO;13;SAUDE
14889;FURTO QUALIFICADO;CENTRO;15;ALIMENTACAO / DIVERSAO
14890;ROUBO;CENTRO;7;PUBLICO
14891;ROUBO;CENTRO;7;PUBLICO
14894;ROUBO;CENTRO;3;PUBLICO
14898;ROUBO;CENTRO;16;PUBLICO
14901;ROUBO;CIDADE INDUSTRIAL;10;PUBLICO
14903;ROUBO;ALTO BOQUEIRAO;8;RESIDENCIA
14904;ROUBO;CIDADE INDUSTRIAL;13;PUBLICO
14905;ROUBO;CENTRO;3;HOSPEDAGEM
14910;ROUBO;SAO BRAZ;5;PUBLICO
14915;ROUBO;CENTRO;18;SAUDE
14916;ROUBO;CENTRO;9;SAUDE
14922;FURTO SIMPLES;CIDADE INDUSTRIAL;14;PUBLICO
14936;ROUBO;ORLEANS;15;PUBLICO
